_id,LicenseType,Breed,Color,DogName,OwnerZip,ExpYear,ValidDate
19908625,Dog Lifetime Neutered Male,SAMOYED,WHITE,PERSEUS,15090,2099,2023-01-13T08:12:20
19908626,Dog Lifetime Spayed Female,GER SHEPHERD,BLACK,NALA,15137,2099,2023-01-13T08:12:21
19908627,Dog Senior Lifetime Spayed Female,LABRADOR RETRIEVER,BROWN,MOLLY,15068,2099,2023-01-13T08:12:21
19908628,Dog Lifetime Spayed Female,BEAGLE,BRINDLE,DIXIE,15018,2099,2023-01-13T08:12:22
19908629,Dog Lifetime Neutered Male,MIXED,TAN,MEATLOAF,15122,2099,2023-01-13T08:12:22
19908630,Dog Lifetime Spayed Female,BEAGLE MIX,WHITE/BLACK/BROWN,IRIS,15239,2099,2023-01-13T08:12:23
19908631,Dog Lifetime Neutered Male,MIXED,WHITE,JACK,15139,2099,2023-01-11T11:43:31
19908632,Dog Lifetime Duplicate,AM PITT BULL MIX,BROWN,NANI,15202,2099,2023-01-11T15:17:46
19908633,Dog Lifetime Neutered Male,HOUND MIX,WHITE/BROWN,WILLY,15136,2099,2023-01-11T15:29:16
19908634,Dog Lifetime Neutered Male,POODLE MIX,BROWN,MURPHY,15129,2099,2023-01-11T15:29:17
19908635,Dog Lifetime Neutered Male,POODLE MIX,BROWN,LEWIS,15238,2099,2023-01-11T15:29:17
19908636,Dog Lifetime Duplicate,CAV KING CHAR SPANI,CREAM,THEO,15216,2099,2023-01-11T13:00:20
19908637,Dog Lifetime Neutered Male,GOLDENDOODLE,BLONDE,LAMBERT,15101,2099,2023-01-11T16:20:41
19908638,Dog Lifetime Spayed Female,LAB MIX,BLACK,RIPLEY,15108,2099,2023-01-11T13:46:24
19908639,Dog Lifetime Spayed Female,LAB MIX,BLACK,MAIZE,15108,2099,2023-01-11T13:49:54
19908640,Dog Lifetime Neutered Male,AUS SHEPHERD,SPOTTED,JAX,15227,2099,2023-01-11T13:57:22
19908641,Dog Lifetime Spayed Female,AM PITT BULL MIX,WHITE/BROWN,ZARA,15236,2099,2023-01-11T14:06:34
19908642,Dog Lifetime Spayed Female,COCKAPOO,WHITE/BLACK,PENDO,15122,2099,2023-01-13T08:12:22
19908643,Dog Lifetime Neutered Male,ENGLISH MASTIFF,BLACK/BROWN,BARON,15132,2099,2023-01-11T14:23:54
19908644,Dog Lifetime Spayed Female,TERRIER MIX,GREY,STORM,15209,2099,2023-01-13T08:12:23
19908645,Dog Lifetime Spayed Female,MIXED,BLUE,SWEET PEA,15227,2099,2023-01-11T15:31:04
19908646,Dog Lifetime Male,SIB HUSKY,WHITE/BLACK,ASPEN,15101,2099,2023-01-11T15:44:11
19908647,Dog Lifetime Neutered Male,ENG SHEPHERD,WHITE/BLACK/BROWN,OAKLEY,15139,2099,2023-01-11T15:53:13
19908648,Dog Lifetime Neutered Male,SIB HUSKY,WHITE/BLACK,JIMMY,15025,2099,2023-01-11T16:12:35
19908649,Dog Lifetime Spayed Female,MIXED,RED/BROWN,FRIDAY ALTMAN,15108,2099,2023-01-13T08:12:25
19908650,Dog Senior Lifetime Neutered Male,BLUE HEELER,WHITE/BLACK/BROWN,BLUE,15101,2099,2023-01-12T15:24:37
19908651,Dog Lifetime Neutered Male,GREYHOUND,BRINDLE,LAZLO,15236,2099,2023-01-12T15:24:38
19908652,Dog Senior Lifetime Spayed Female,MIXED,WHITE/BLACK/BROWN,LZZIE,15143,2099,2023-01-12T15:24:38
19908653,Dog Lifetime Male,SIB HUSKY,WHITE/BROWN,BUDDY,15202,2099,2023-01-12T15:24:43
19908654,Dog Out of County Transfer - Lifetime,GOLDEN RETRIEVER,GOLD,PIPER,15017,2099,2023-01-12T16:01:34
19908655,Dog Lifetime Spayed Female,LAB MIX,WHITE,GEORGIE,15057,2099,2023-01-12T15:40:48
19908656,Dog Lifetime Neutered Male,MIXED,WHITE/BLACK/BROWN,SHORTY,15218,2099,2023-01-12T15:40:48
19908657,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,PEPPERMINT PATTY,15241,2099,2023-01-12T15:24:45
19908658,Dog Lifetime Duplicate,GER SHEPHERD MIX,WHITE/BLACK,SOPHIA,15116,2099,2023-01-12T12:53:34
19908659,Dog Lifetime Spayed Female,POODLE MIX,WHITE/BLACK/BROWN,ROSIE,15143,2099,2023-01-12T16:01:34
19908660,Dog Lifetime Neutered Male,MIXED,BROWN,SAMPSON,15133,2099,2023-01-12T13:23:39
19908661,Dog Lifetime Neutered Male,MIXED,SPOTTED,DEMELIK,15120,2099,2023-01-12T16:01:34
19908662,Dog Senior Lifetime Neutered Male,MIXED,SPOTTED,DEMELIK,15120,2099,2023-01-12T16:01:34
19908663,Dog Senior Lifetime Spayed Female,PAPILLON,SABLE/WHITE,FEFE,15071,2099,2023-01-12T13:31:04
19908664,Dog Lifetime Duplicate,AM PITT BULL MIX,SPOTTED,DJANGO,15205,2099,2023-01-12T13:58:04
19908665,Dog Senior Lifetime Female,ENG SPRINGER SPANIE,TRI-COLOR,GRACIE,15024,2099,2023-01-12T15:24:46
19908666,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,WHITE/BLACK,LUNA,15024,2099,2023-01-13T08:12:26
19908667,Dog Senior Lifetime Male,GOLDENDOODLE,TAN,LOUIE,15090,2099,2023-01-13T11:23:59
19908668,Dog Lifetime Duplicate,GOLDEN RETRIEVER,GOLD,SHEILA,15332,2099,2023-01-13T13:07:43
19908669,Dog Senior Lifetime Neutered Male,CHIHUAHUA,BLACK/TAN,BANDIT,15017,2099,2023-01-17T15:08:55
19908670,Dog Lifetime Neutered Male,LAB MIX,BLACK,WOJNO,15235,2099,2023-01-17T15:08:56
19908671,Dog Lifetime Neutered Male,AM PITT BULL MIX,WHITE/FAWN,BOWSER,15202,2099,2023-01-17T15:08:56
19908672,Dog Lifetime Neutered Male,SIB HUSKY,WHITE/BROWN,MAXIMUS,15146,2099,2023-01-17T15:08:57
19908673,Dog Senior Lifetime Female,GOLDEN RETRIEVER,WHITE/BROWN,LUNA,15102,2099,2023-01-17T15:08:57
19908674,Dog Lifetime Spayed Female,COCKER SPANIEL MIX,TRI-COLOR,IZZY,15241,2099,2023-01-17T15:08:58
19908675,Dog Lifetime Spayed Female,HAVANESE,BLACK,EVERLY,15237,2099,2023-01-17T15:08:58
19908676,Dog Lifetime Neutered Male,COCKER SPANIEL,MULTI,BUDDY,15205,2099,2023-01-17T15:08:58
19908677,Dog Senior Lifetime Neutered Male,MIXED,WHITE/BLACK,WILLY,15228,2099,2023-01-17T10:18:51
19908678,Dog Senior Lifetime Neutered Male,MIXED,WHITE/BROWN,MO,15076,2099,2023-01-17T10:24:35
19908679,Dog Lifetime Spayed Female,MIXED,BROWN,EFFIE PIPPI,15116,2099,2023-01-17T15:23:10
19908680,Dog Lifetime Male,GOLDENDOODLE,BROWN,KODY,15221,2099,2023-01-17T15:23:10
19908681,Dog Lifetime Male,LABRADOR RETRIEVER,,HUNTER,15129,2099,2023-01-18T08:34:41
19908682,Dog Lifetime Male,GOLDENDOODLE,BROWN,KODY,15221,2099,2023-01-17T15:23:10
19908683,Dog Lifetime Spayed Female,SHEPHERD MIX,BLACK/BROWN,HEIDI,15235,2099,2023-01-18T08:34:42
19908684,Dog Lifetime Neutered Male,MIXED,WHITE/BLACK/BROWN,TANK,15057,2099,2023-01-17T11:53:04
19908685,Dog Lifetime Spayed Female,CHIHUAHUA,WHITE/TAN,DIXIE,15057,2099,2023-01-17T11:53:04
19908686,Dog Senior Lifetime Spayed Female,SHIH TZU,WHITE/BROWN,LILA,15220,2099,2023-01-17T15:23:11
19908687,Dog Lifetime Spayed Female,MIXED,BROWN,ROSIE,15229,2099,2023-01-17T12:56:27
19908688,Dog Lifetime Neutered Male,MIXED,WHITE/BLACK,MURRAY,15139,2099,2023-01-17T12:58:00
19908689,Dog Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,PICKLES,15120,2099,2023-01-17T15:23:11
19908690,Dog Senior Lifetime Neutered Male,MIXED,WHITE/BROWN,TRUCKER,15071,2099,2023-01-17T15:23:15
19908691,Dog Lifetime Spayed Female,GER SHEPHERD,BLACK/TAN,PIPER,15106,2099,2023-01-17T13:55:19
19908692,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,YELLOW,DAISY,15126,2099,2023-01-18T08:34:42
19908693,Dog Lifetime Spayed Female,BOXER,WHITE/BROWN,SHEA JOOS,15239,2099,2023-01-17T15:09:46
19908694,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,GRYFF,15237,2099,2023-01-17T15:23:18
19908695,Dog Senior Lifetime Spayed Female,BOSTON TERRIER,WHITE/BROWN,ELSA MARIE,15236,2099,2023-01-18T08:34:43
19908696,Dog Lifetime Spayed Female,COCKAPOO,BLACK,FLOWER,15017,2099,2023-01-17T15:23:18
19908697,Dog Lifetime Neutered Male,GREAT DANE,BLACK,LURCH,15147,2099,2023-01-18T08:34:43
19908698,Dog Lifetime Spayed Female,BOXER MIX,SPOTTED,SOPHIA,15037,2099,2023-01-17T15:23:19
19908699,Dog Lifetime Neutered Male,COCKAPOO,BROWN,BANDIT,15065,2099,2023-01-17T15:09:47
19908700,Dog Senior Lifetime Spayed Female,AM PITT BULL MIX,WHITE/BLACK,PIPER,15221,2099,2023-01-17T14:32:39
19908701,Dog Lifetime Neutered Male,BOXER MIX,BRINDLE,GARY,15106,2099,2023-01-17T14:34:16
19908702,Dog Lifetime Female,GER SHEPHERD MIX,BROWN,PEPPER,15132,2099,2023-01-17T14:39:14
19908703,Dog Senior Lifetime Spayed Female,LAB MIX,BLACK,LADY,15209,2099,2023-01-17T15:23:19
19908704,Dog Lifetime Spayed Female,GER SHEPHERD,WHITE,LUNA,15122,2099,2023-01-17T14:43:55
19908705,Dog Lifetime Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,GUNNER,15237,2099,2023-01-17T15:23:19
19908706,Dog Lifetime Spayed Female,MIXED,WHITE/BROWN,FABLE,15102,2099,2023-01-17T15:23:20
19908707,Dog Lifetime Neutered Male,SHIH TZU,BROWN,MONTY,15243,2099,2023-01-17T15:23:20
19908708,Dog Lifetime Spayed Female,BEAGLE MIX,BLACK/BROWN,NYX,15236,2099,2023-01-17T14:51:19
19908709,Dog Lifetime Spayed Female,MIXED,BROWN,PIPER,15223,2099,2023-01-17T14:56:39
19908710,Dog Senior Lifetime Female,LABRADOR RETRIEVER,CHOCOLATE,ABBIE,15131,2099,2023-01-18T13:13:23
19908711,Dog Lifetime Neutered Male,POODLE MIX,WHITE,BENNY,15241,2099,2023-01-19T09:01:27
19908712,Dog Lifetime Neutered Male,MIXED,BROWN,EZRA,15205,2099,2023-01-19T09:08:54
19908713,Dog Senior Lifetime Neutered Male,MIXED,BLACK/BROWN,ROCCO,15090,2099,2023-01-19T14:55:05
19908714,Dog Lifetime Spayed Female,SAMOYED,WHITE,UYU,15218,2099,2023-01-19T09:16:28
19908715,Dog Lifetime Spayed Female,AM PITT BULL MIX,BLONDE,DELTA,15133,2099,2023-01-19T14:55:06
19908716,Dog Lifetime Spayed Female,AM BULLDOG,WHITE/BRINDLE,ECHO,15133,2099,2023-01-19T14:55:06
19908717,Dog Lifetime Spayed Female,ROTTWEILER,BLACK/BROWN,SUPER NOVA,15106,2099,2023-01-19T12:29:06
19908718,Dog Lifetime Male,LABRADOR RETRIEVER,CHOCOLATE,CHARLIE VON ALLEN,15243,2099,2023-01-19T15:24:58
19908719,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,ONYX,15143,2099,2023-01-19T15:25:01
19908720,Dog Lifetime Neutered Male,SHEPHERD MIX,BLACK/BROWN,BREWSTER,15133,2099,2023-01-19T15:25:01
19908721,Dog Senior Lifetime Neutered Male,POODLE MIX,BLACK,RAFFERTY,15101,2099,2023-01-19T14:55:49
19908722,Dog Lifetime Spayed Female,TERRIER MIX,TRI-COLOR,KANGA,15017,2099,2023-01-19T14:55:49
19908723,Dog Lifetime Neutered Male,SHIH TZU MIX,CHOCOLATE,ROONEY,15237,2099,2023-01-19T14:55:50
19908724,Dog Senior Lifetime Spayed Female,REDBONE COONHOUND,RED,RAENEE,15065,2099,2023-01-19T14:55:50
19908725,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,TAN,SADIE,15229,2099,2023-01-19T14:55:51
19908726,Dog Lifetime Neutered Male,POODLE MIX,TAN,CROSBY,15241,2099,2023-01-19T15:25:10
19908727,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,MOIRA,15239,2099,2023-01-20T15:06:46
19908728,Dog Lifetime Female,GOLDEN RETRIEVER,BROWN,ANGEL,15236,2099,2023-01-20T08:47:51
19908729,Dog Lifetime Spayed Female,AM BULLDOG,WHITE/BLACK/BROWN,PENNY,15227,2099,2023-01-20T15:06:47
19908730,Dog Lifetime Neutered Male,GER SHEPHERD MIX,TAN,RUSTO,15044,2099,2023-01-20T08:52:44
19908731,Dog Lifetime Spayed Female,CHIHUAHUA MIX,WHITE/BLACK,ELLIE,15237,2099,2023-01-20T15:06:47
19908732,Dog Lifetime Spayed Female,BOSTON TERRIER,WHITE/GREY,WINNIE,15237,2099,2023-01-20T08:57:05
19908733,Dog Lifetime Neutered Male,SHIH TZU,WHITE/BLACK/GREY,CARLOS,15237,2099,2023-01-20T14:55:37
19908734,Dog Lifetime Neutered Male,TERRIER MIX,BROWN,COOPER,15236,2099,2023-01-20T14:55:37
19908735,Dog Lifetime Neutered Male,GOLDEN RETRIEV MIX,GOLD,FINLEY,15241,2099,2023-01-20T14:55:38
19908736,Dog Lifetime Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,SPARKY,15143,2099,2023-01-20T15:07:16
19908737,Dog Lifetime Female,GOLDENDOODLE,BROWN,NYX,15235,2099,2023-01-20T11:09:51
19908738,Dog Lifetime Spayed Female,CAV KING CHAR SPANI,WHITE/BROWN,ABBY,15143,2099,2023-01-20T15:07:16
19908739,Dog Lifetime Female,SHEPHERD MIX,WHITE,CHLOE,15108,2099,2023-01-20T11:15:23
19908740,Dog Lifetime Duplicate,MIXED,BROWN,DAISY,15237,2099,2023-01-20T15:07:16
19908741,Dog Lifetime Spayed Female,MIXED,TAN,BAMBI,15106,2099,2023-01-20T14:55:38
19908742,Dog Lifetime Neutered Male,SHIBA INU,RED,JACK,15139,2099,2023-01-20T14:55:38
19908743,Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,BAGEL,15220,2099,2023-01-20T14:55:39
19908744,Dog Lifetime Male,LABRADOR RETRIEVER,BLACK,BENSON,15101,2099,2023-01-20T14:55:41
19908745,Dog Lifetime Neutered Male,SHIBA INU,BLACK/TAN/WHITE,KAI,15239,2099,2023-01-20T14:55:41
19908746,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,CHOCOLATE,MOOSE,15237,2099,2023-01-20T14:55:42
19908747,Dog Lifetime Neutered Male,LAB MIX,BROWN,RYDER,15146,2099,2023-01-20T14:08:42
19908748,Dog Senior Lifetime Spayed Female,POMERANIAN,WHITE,BLAIR,15146,2099,2023-01-20T14:15:28
19908749,Dog Lifetime Spayed Female,LABRADOODLE,TAN,GRACIE,15227,2099,2023-01-20T14:20:26
19908750,Dog Senior Lifetime Neutered Male,LAB MIX,WHITE/BLACK,HARRY,15146,2099,2023-01-20T14:27:44
19908751,Dog Lifetime Female,GER SHEPHERD,MULTI,AVA,15146,2099,2023-01-20T14:42:12
19908752,Dog Lifetime Spayed Female,BLUETICK COONHOUND,WHITE/BLACK/BROWN,BILLIE,15236,2099,2023-01-23T15:05:49
19908753,Dog Lifetime Female,LABRADOR RETRIEVER,YELLOW,LAYLA,15237,2099,2023-01-23T09:46:53
19908754,Dog Lifetime Spayed Female,BASSET HOUND MIX,WHITE/BLACK/BROWN,SOPHIE,15136,2099,2023-01-23T10:48:39
19908755,Dog Senior Lifetime Neutered Male,SCHNAUZER MIN,WHITE/BROWN,RIVER,15143,2099,2023-01-23T16:02:49
19908756,Dog Lifetime Spayed Female,PRESA CANARIO,BLONDE,BINKSY,15084,2099,2023-01-23T15:06:14
19908757,Dog Lifetime Spayed Female,AM PIT BULL TERRIER,BROWN,MARLEY,15133,2099,2023-01-23T15:06:15
19908758,Dog Lifetime Neutered Male,MIXED,TRI-COLOR,BODE,15234,2099,2023-01-23T15:06:15
19908759,Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN,JULIUS,15122,2099,2023-01-23T15:21:41
19908760,Dog Lifetime Neutered Male,MIXED,WHITE/BLACK,BOONE,15120,2099,2023-01-23T13:27:30
19908761,Dog Senior Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN,DONNER,15044,2099,2023-01-23T15:21:42
19908762,Dog Senior Lifetime Neutered Male,DACHSHUND,BROWN,GUS,15209,2099,2023-01-23T16:02:52
19908763,Dog Senior Lifetime Neutered Male,DACHSHUND,BLACK/BROWN,OTTO,15209,2099,2023-01-23T16:02:52
19908764,Dog Senior Lifetime Neutered Male,TERRIER MIX,TRI-COLOR,GUNNER,15137,2099,2023-01-23T15:06:19
19908765,Dog Lifetime Neutered Male,SHEPHERD MIX,WHITE/BLACK,BUTTERNUT,15106,2099,2023-01-23T15:06:19
19908766,Dog Lifetime Spayed Female,BEAGLE MIX,WHITE/BLACK/BROWN,ROXIE,15146,2099,2023-01-23T15:06:19
19908767,Dog Lifetime Spayed Female,POODLE MIX,TAN,NINA,15238,2099,2023-01-23T15:08:31
19908768,Dog Senior Lifetime Spayed Female,SHETLAND SHEEPDOG,BLACK,SHELBY,15108,2099,2023-01-23T15:21:06
19908769,Dog Lifetime Neutered Male,SHIH TZU MIX,WHITE,JAKE,15235,2099,2023-01-23T15:24:42
19908770,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,WILLOW,15046,2099,2023-01-24T12:52:27
19908771,Dog Lifetime Spayed Female,SHIH TZU,WHITE/TAN,RUBIE,15237,2099,2023-01-24T12:57:50
19908772,Dog Senior Lifetime Spayed Female,CAIRN TERRIER,WHEATON,BEAN,15116,2099,2023-01-24T13:05:02
19908773,Dog Senior Lifetime Spayed Female,ROTTWEILER,BLACK,KALINA,15205,2099,2023-01-24T15:18:27
19908774,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,BISCUIT,15237,2099,2023-01-24T15:18:27
19908775,Dog Lifetime Neutered Male,GOLDENDOODLE,BUFF,TUCKER,15237,2099,2023-01-24T15:18:28
19908776,Dog Lifetime Neutered Male,AM PIT BULL TERRIER,TAN,BRUNO,15202,2099,2023-01-25T15:00:10
19908777,Dog Lifetime Spayed Female,POMERANIAN MIX,RUST,COOPER,15106,2099,2023-01-25T15:00:10
19908778,Dog Lifetime Spayed Female,BEAGLE MIX,WHITE/BLACK/BROWN,WINNIE,15106,2099,2023-01-25T15:00:10
19908779,Dog Lifetime Duplicate,MANCHESTER TERRIER,BLACK/BROWN,ISABELLA,15120,2099,2023-01-25T13:41:33
19908780,Dog Senior Lifetime Spayed Female,YORKSHIRE TERR MIX,TAN,NINA,15102,2099,2023-01-25T15:20:05
19908781,Dog Lifetime Neutered Male,PEKINGESE,WHITE/TAN,CHARLIE,15237,2099,2023-01-25T15:20:05
19908782,Dog Senior Lifetime Spayed Female,POODLE MIN,RED,CARMELLA,15137,2099,2023-01-25T15:20:05
19908783,Dog Lifetime Spayed Female,SIB HUSKY,BLACK WITH WHITE,LUNA,15136,2099,2023-01-25T14:17:12
19908784,Dog Lifetime Neutered Male,SIB HUSKY,WHITE/BLACK,MAX,15136,2099,2023-01-25T14:22:14
19908785,Dog Lifetime Spayed Female,MIXED,BUFF,LILY,15236,2099,2023-01-25T16:18:17
19908786,Dog Lifetime Spayed Female,WHIPPET,RED,WILLOW,15241,2099,2023-01-25T16:20:28
19908787,Dog Senior Lifetime Neutered Male,NEWFOUNDLAND,WHITE/BLACK,EDWARD AKA EDDIE,15147,2099,2023-01-26T15:27:25
19908788,Dog Lifetime Spayed Female,MIXED,WHITE,ROSEY,15236,2099,2023-01-26T15:27:25
19908789,Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,GUNNER,15239,2099,2023-01-26T15:27:26
19908790,Dog Lifetime Male,GORDON SETTER,BLACK,FINNEGAN,15045,2099,2023-01-26T15:27:26
19908791,Dog Lifetime Female,SAMOYED,WHITE,MOCHI,15238,2099,2023-01-26T10:53:03
19908792,Dog Senior Lifetime Spayed Female,JACK RUSSEL TERRIER,SPOTTED,HARLEY,15202,2099,2023-01-26T15:27:26
19908793,Dog Lifetime Spayed Female,BERNESE MTN DOG,WHITE/BLACK/BROWN,OMEN,15221,2099,2023-01-26T15:27:27
19908794,Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,HARLEY,15136,2099,2023-01-26T10:57:48
19908795,Dog Lifetime Spayed Female,LAB MIX,BLACK,LEMON,15332,2099,2023-01-26T11:07:47
19908796,Dog Senior Lifetime Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,ELLIE MAE,15202,2099,2023-01-26T11:13:48
19908797,Dog Lifetime Neutered Male,SIB HUSKY,BLACK,LOKI,15102,2099,2023-01-26T11:19:09
19908798,Dog Lifetime Spayed Female,TAG,WHITE,MAISIE,15143,2099,2023-01-26T11:41:38
19908799,Dog Senior Lifetime Spayed Female,LHASA APSO MIX,WHITE,LILLY,15147,2099,2023-01-26T11:50:06
19908800,Dog Senior Lifetime Spayed Female,BICHON FRISE,WHITE,NICKIE,15106,2099,2023-01-26T12:21:29
19908801,Dog Lifetime Spayed Female,SHIH TZU MIX,WHITE/BLACK/BROWN,BELKA,15090,2099,2023-01-26T12:28:31
19908802,Dog Lifetime Spayed Female,POODLE MIX,WHITE/BROWN,REESE,15046,2099,2023-01-26T14:58:46
19908803,Dog Lifetime Male,GOLDEN RETRIEVER,WHITE,MAX,15221,2099,2023-01-26T14:58:46
19908804,Dog Lifetime Neutered Male,GOLDENDOODLE,BLACK,THEO,15216,2099,2023-01-26T14:58:46
19908805,Dog Senior Lifetime Spayed Female,COCKER SPANIEL,FAWN,BELLA,15205,2099,2023-01-26T14:58:47
19908806,Dog Lifetime Neutered Male,AM STAFF TERRIER,WHITE/BLACK,RUFUS,15146,2099,2023-01-26T14:24:43
19908807,Dog Lifetime Neutered Male,YORKSHIRE TERRIER,BLACK,GAZOO,15065,2099,2023-01-26T14:28:45
19908808,Dog Lifetime Male,LABRADOR RETRIEVER,BLACK,BEAR,15106,2099,2023-01-26T14:50:17
19908809,Dog Lifetime Spayed Female,PORTUGESE WATER DOG,BLACK,BAILEY,15024,2099,2023-01-26T15:01:13
19908810,Dog Senior Lifetime Spayed Female,MIN PINSCHER,BLACK/BROWN,LEXI,15017,2099,2023-01-26T15:07:19
19908811,Dog Senior Lifetime Spayed Female,COCKAPOO,WHITE,SHELBY,15214,2099,2023-01-27T15:45:26
19908812,Dog Senior Lifetime Spayed Female,TERRIER,WHITE/BLACK,EMMIE JEAN,15147,2099,2023-01-27T15:45:26
19908813,Dog Senior Lifetime Spayed Female,SCHNAUZER MIN,BLACK/SILVER,LEXIE,15122,2099,2023-01-27T15:45:26
19908814,Dog Senior Lifetime Neutered Male,LAB MIX,WHITE/BLACK/BROWN,TOBIAS,15239,2099,2023-01-27T15:45:26
19908815,Dog Lifetime Spayed Female,MIXED,BROWN,ABIGAIL,15146,2099,2023-01-27T15:45:27
19908816,Dog Senior Lifetime Spayed Female,SHIH TZU,WHITE/TAN,PEANUT,15132,2099,2023-01-30T15:07:17
19908817,Dog Senior Lifetime Spayed Female,POODLE MIX,WHITE/BROWN,SOPHIE,15101,2099,2023-01-30T15:07:17
19908818,Dog Senior Lifetime Spayed Female,POODLE MIX,BROWN,GRACE,15226,2099,2023-01-30T15:07:18
19908819,Dog Senior Lifetime Spayed Female,LABRADOR RETRIEVER,RED/BLONDE,SHEBA,15108,2099,2023-01-30T15:07:18
19908820,Dog Senior Lifetime Neutered Male,SCHNAUZER MIN,WHITE,RILEY,15227,2099,2023-01-30T15:07:19
19908821,Dog Senior Lifetime Neutered Male,SCHNAUZER MIN,BLACK,TOBY,15227,2099,2023-01-30T15:07:19
19908822,Dog Lifetime Female,GER SHEPHERD,SABLE,ALITA,15236,2099,2023-01-30T15:07:19
19908823,Dog Lifetime Neutered Male,OLD ENG BULLDOG,MERLE,BRUNO,15205,2099,2023-01-30T10:48:44
19908824,Dog Lifetime Female,BORD COLLIE,WHITE/BLACK,FAY,15037,2099,2023-01-30T15:07:19
19908825,Dog Lifetime Neutered Male,GER SHEPHERD,BLACK,ASHER,15025,2099,2023-01-30T10:53:26
19908826,Dog Lifetime Male,SFT COAT WHEAT TERR,WHEATON,FREDRICK (FREDDIE) FLYNN,15227,2099,2023-01-30T15:07:19
19908827,Dog Lifetime Neutered Male,COLLIE,BLACK/BROWN,ENZO,15239,2099,2023-01-30T10:59:21
19908828,Dog Lifetime Male,POODLE MIX,WHITE/BLACK,WALTER BONES,15227,2099,2023-01-30T14:47:34
19908829,Dog Senior Lifetime Male,LABRADOR RETRIEVER,BLACK,SHADOW,15241,2099,2023-01-30T14:47:34
19908830,Dog Lifetime Neutered Male,BEAGLE MIX,BEIGE,BUSTER,15120,2099,2023-01-30T14:47:35
19908831,Dog Lifetime Neutered Male,MIXED,BEIGE,JAXSON,15129,2099,2023-01-30T11:06:42
19908832,Dog Lifetime Spayed Female,MIXED,BLACK/BROWN,JUNO BECKETT,15146,2099,2023-01-30T11:21:28
19908833,Dog Lifetime Neutered Male,SCHNAUZER MIN,BLACK/GREY,OBI,15108,2099,2023-01-30T11:26:00
19908834,Dog Lifetime Spayed Female,LABRADOODLE,RED,MYLA,15025,2099,2023-01-30T11:29:04
19908835,Dog Lifetime Neutered Male,LAB MIX,BLACK,LINCOLN,15146,2099,2023-01-30T13:04:19
19908836,Dog Lifetime Neutered Male,MIXED,WHITE/TAN,CHANCE,15146,2099,2023-01-30T13:08:41
19908837,Dog Lifetime Neutered Male,HOUND MIX,WHITE/BROWN,UMBER,15065,2099,2023-01-30T14:47:37
19908838,Dog Lifetime Neutered Male,BEAGLE,TAN,TROY,15216,2099,2023-01-30T14:47:37
19908839,Dog Lifetime Male,BEAGLE,TAN,TROY,15216,2099,2023-01-30T14:47:37
19908840,Dog Lifetime Neutered Male,AM STAFF TERRIER,RED,CHEVY,15112,2099,2023-01-30T14:47:41
19908841,Dog Senior Lifetime Neutered Male,SHETLAND SHEEPDOG,WHITE/BLACK/BROWN,KIPPER,15129,2099,2023-01-30T15:34:59
19908842,Dog Senior Lifetime Neutered Male,FIELD SPANIEL,BROWN,RUSTY,15116,2099,2023-01-30T15:41:40
19908843,Dog Senior Lifetime Spayed Female,DACHSHUND,BLACK,MADDIE,15147,2099,2023-01-31T15:43:35
19908844,Dog Lifetime Neutered Male,BORD COLLIE,WHITE/BLACK,OBI-WAN,15108,2099,2023-01-31T15:43:36
19908845,Dog Lifetime Neutered Male,MIXED,RED,WALTER,15236,2099,2023-01-31T15:43:36
19908846,Dog Lifetime Spayed Female,WEIMARANER,GREY,RIVER,15145,2099,2023-01-31T15:43:37
19908847,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,WHITE,CHLOE,15090,2099,2023-01-31T15:43:37
19908848,Dog Lifetime Female,POODLE MIX,WHITE,SUGAR,15120,2099,2023-01-31T09:33:29
19908849,Dog Lifetime Neutered Male,LAB MIX,YELLOW,ASTRO,15235,2099,2023-01-31T15:43:37
19908850,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,STELLOA,15065,2099,2023-02-01T15:34:19
19908851,Dog Lifetime Neutered Male,SHEPHERD MIX,BROWN,BEASLEY,15057,2099,2023-02-01T15:34:20
